,Comments,Origin
729,"Otra ley que va al fracaso ,puro atole con el dedo ,que diran los pluris de morena al respecto ,para los miles de millones que le llegan a morena de prerrogativas pero el ansuelo.se lo vuelven a tirar ala oposion ,saben que no va pasar pero van a hacer leña del árbol caido",Reforma
730,Van a gastar más en consultas y es una clave de la fuga de dinero que se va para consolidar el partido de Morena para ganar en todo el país.,Reforma
731,"Se dijo y se repitió que el objetivo del gobierno era quitar al INE, que quitarle el presupuesto al INE para la consulta era sólo un pretexto y poner a sus compadres en un nuevo organismo que sea a modo y se razgaban las vestiduras diciendo que no era cierto, y ahí está, molesta decir ""te lo dije"", pero TE LO DIJE.",Reforma
732,Esta mas que perfecto,Reforma
733,"Y se inventará sus propios plurinominales dándole otro nombre, como acostumbra hacerlo. Así el autoritarismo y la persecución para tener a modo lo que él diga. Y que se haga sus caprichos que poca madre de este señor.",Reforma
734,"Algo dónde el diga mis secuaces y yo ganamos..... 🤮🤮🐀🐀🤥🤥🤥🤥sigue el atole? Democracia.... busquen lo que pretende... comunismo, dictadura...",Reforma
735,Ya era justo de Eliminar tanto parásito gubernamental,Reforma
736,EL INE SOMOS TODOS,Reforma
737,Excelente no se ocupan entre menos sanganos mantenidos del erario,Reforma
738,"Nuestro querido presidente quiere todo el poder....como en Venezuela,,, Nicaragua,,, Cuba... Corea del N... dictadura pura...",Reforma
739,Excelente !!! 👍,Reforma
740,Y cuál es el problema?,Reforma
741,"Así debería de ser.
A los plurinominales no lo elige el pueblo. Entonces no hay DEMOCRACIA.",Reforma
742,Donde firmo zas adiós ratas,Reforma
743,se la van a meter doblada otra ves.,Reforma
744,"No pasará… porque los traidores de la Nación ya habrán sido linchados, por la nobleza y sabiduría de un PUEBLO DEMOCRÁTICO…",Reforma
745,Me parece perfecta ahunque yo propondria menos diputados pero bueno por algo se comienza,Reforma
746,Estaria bien nomas que los ppliticoa dificilmente pasaran esas iniciativas,Reforma
747,Asi conviene a sus intereses. Falta que lo permitamos los mexicanos,Reforma
748,EXCELENTE YA ESTUVIERA EN PROCESO LA REFORMA ELECTORAL Y LOS PLURINOMINALES FUERA YA NO MAS DINERO DE NUESTROS INPUESTOS A ESTOS HUVONES RATEROS Y SINVERGUENSAS Y SI ALGUIEN TIENE ALGO MAS Q DECIR EXPRESELO AQUI O DONDE QUIERA,Reforma
749,"perfecto, yo vi a muchis regidores colados del Prian que no deberán estar en los municipios, fue salvavidas de políticos quemados en los municipios",Reforma
750,Una vez que el ganó ahora resulta que el INE ya no sirve y quiere uno que perpetúe a su pandilla en el poder.,Reforma
751,"Y los femicidios , la seguridad, la salud, la educación,la economía, etc. etc., para cuando?",Reforma
752,"Ha pues que a todas emes,para que tanto cargo público que nomás están de floreros en las mesas.",Reforma
753,Muy bien que los quiten a todos. Mucho presupuesto para gastar en andar creando olgasanes. No aponrtan nada positivo al pueblo.,Reforma
754,"Me parece perfecto, ya urge que desaparezca el INE, nos vamos ahorrar muchos millones, que me donen una de las 6 motos",Reforma
755,"Sííí mi apoyo al presidente, ya basta de mantener a tanta garrapata.",Reforma
756,Y si primero quitamos a amlo,Reforma
757,Todo a su favor,Reforma
758,Quieren más dinero para seguir tirandolos al barril sin fondo de becas de destruyendo el futuro y etc. de programas basura,Reforma
759,Muy bien,Reforma
760,Ya et a tiempo para no seguir manteniendo a consejeros que por ellos se realizó está modificación. Gracias Sr Lorenzo C. Y se Ciro M.,Reforma
761,"Otra mala intención del rencoroso, para controlar las próximas elecciones del 24",Reforma
762,"Una búsqueda de poder, disfrazada de ahorro!!! “Bien” 4T",Reforma
763,"Ojalá y se logre
se requiere una renovación",Reforma
764,QUE QUITEN AL SENADO QUE NADA MAS ESTAORBA Y CUESTA,Reforma
765,"Ya sabe Su Alteza Dobladísima, va a necesitar más vitacilina!",Reforma
766,Se les acabe la mamila,Reforma
767,Y APOYA A CARLOS AHUMADA PARA PEDIRLE SU MOCHE,Reforma
768,Ratas de Morena !!! Ratas 🐀,Reforma
769,Y los ninis del PRIANRDMC no están de acuerdo,Reforma
770,eso está bien,Reforma
771,"A qué bien y luego?. Y quién va organizar las elecciones??? El que quiera el presidente verdad ( no más lo va a disfrazar de que el pueblo) que les parece Manuel Bartlett, al fin y al cabo este señor no es del ""priam"" y es muy ""democrático"" sino pregúntenle a Cuauhtémoc Cárdenas.
En aquellas épocas cuando no había organismos automos. Y ""el pueblo elegía"" también es válido a ""mano alzada"" el señor presidente sólo vigilará...

Peor no pudimos estar 🙄...",Reforma
772,Y bartlet el que mueva al INE jajajajajaja,Reforma
773,Ya era tiempo.,Reforma
774,Amonos😜,Reforma
775,"Excelente propuesta,se demicratiza el INE,se abaratan las elecciones,se eliminan plurinominales que nadie eligió,se reduce financiamiento en publicidad,a los partidos,y sobretodo se fomenta la participación ciudadana al elegir con nuestro voto a consejeros y ministros,,toda
s las propuestas son viables y necesarias.",Reforma
776,"y si se ahorra ese dinero, a dónde se ira???",Reforma
777,"SI POR FAVOR... CAMBIOS YA, NO PLURINOMINALES,
NO DERROCHE DE DINERO EN PARTIDOS...",Reforma
778,Excelente,Reforma
779,Este de veras aspira a ser Venezuela! Con un sistema así solo algo florece!! Populismo del mas bananero posible!!,Reforma
780,Ya dijo el PRIAN que se van ir hartar con la madre que los pareo que esa reforma electoral no pasará 👌👌👌,Reforma
781,"ATOLE CON EL DEDO, LOS PLURIS, SIEMPRE HAN SIDO TEMA ELECTORAL, A NINGUN PINCHE PARTIDO LE CONVIENE, NO SE DEJEN ENGAÑAR POR UNA MAS DEL PRESI",Reforma
782,"Un acto más de fascimo de la 4T, Morena y Amlo, el peor presidente de México.",Reforma
783,Y Manuel bartlett lo va a dirigir,Reforma
784,CArlos Martínez,Reforma
785,Maribel Gomez Moreno,Reforma
786,Elena Avlaplascenci,Reforma
787,👏🏼👏🏼👏🏼👏🏼,Reforma
788,"No nos vayamos con la finta de que el adefesio de Macuspana quiere eliminar el #INE.
#AMLO y su apestosa #4T saben que están derrotados para el 2024 y también saben que su reforma al INE no será aprobada.
Entonces con esto ya tienen el pretexto perfecto para que cuando se den los resultados en la próxima elección federal y estos no sean favorables a Morena, ellos asegurarán de que les hicieron fraude y que por eso querían hacer una reforma a este instituto.

En pocas palabras, están preparando su berrinche para el 2024.

#JoseRamonVivid
orDeLaNacion
#ElCacas está derrotado",Reforma
789,"Hasta que van a cambiar a esos vividores de el INE ya se sienten dueños y señores de la voluntad de el pueblo haciendo las cosas a modo según su conveniencia , de cuando aquí los gatos ganan más que su patrón . Sirviendo su plato con la cuchara grande mientras en este país hay millones de pobre . Fuera esa holgazana que dijo que por eso era pluuuuu. riiiiiii 😁",Reforma
790,Quiere funcionarios títeres e instituciones a modo para jugar con las leyes y el país,Reforma
791,Quien puede estar en contra de esto ?,Reforma
792,Los regidores ponen hasta el querido o querida según sea la preferencia de sexo del presidente municipal,Reforma
793,Para tener el control total y ser un casique así o más claro,Reforma
794,Este sr ya mandé lo a su rancho la chingada es lo menos q le podemos hacer a este burro animal resentido con la vida,Reforma
795,excelente propuesta,Reforma
796,No olviden seguirme Neoliberalover,Reforma
797,Ya basta de mantener parasitos,Reforma
798,"Las estadísticas muestran que la mayoría de los delincuentes fueron ""educados"" por la madre y sin figura paterna. Urge fortalecer la familia y el vínculo padre e hijos si queremos acabar con la violencia.",Reforma
799,"trabajen, para que no tengan que acceder a intercambiar físico para obtener beneficios,ense
ñen a sus hijos a conseguir las cosas por medio de trabajo.",Reforma
800,Recordemos que la educación se da en casa y normalmente es la mamá quien educa por ser con quién más tiempo pasa el niño...la reflexión de está mujer debe ser para las mujeres....ojo !!!!,Reforma
801,"El problema de origen, es la globalización, esos son sus efectos, que los gobiernos no quieren ver, educan atravez de internet, y mira, educa a un ignorante aztecas con culturas de otra parte, si aquí en México nada más son unos cuantos, que tiene la gracia de educarse, el vacío no es el problema es la educación que se imparte desde niño, hay día se ha avanzado tanto en excesos tecnológicos, que ha hecho ala sociedad más desumanizada, donde se veía , Hase 30 años, que las mujeres bebieran en demasía, se drograra, que no faltarán el respeto Alos padre, cuando se veía esto, está es impregnacio de culturas más avanzas, con la ignorancia azteca, esa es la libertad de mercado y su afamada democracia es una porquería de país",Reforma
802,"#Opinión Hay otro vacío que también necesita ser llenado con un mensaje para las mujeres : si usted tiene una hija, dígale que no beba en exceso ni consuma drogas , que se cuide y se valore , que procure no andar sola de madrugada , que aprenda a conocer bien a sus amistades y parejas antes de comprometerse en una relación y sobretodo que mantenga comunicación permanente con sus familiares si anda fuera de casa . Tal vez esto contribuya a reducir la alta tasa de feminicidios .

#SoloEnREFORMA",Reforma
803,Y una hija que le decimos porque hoy en día también las mujeres están mal no todas pero si muchas que les podría decir Srita,Reforma
804,"Más que decirles darles ejemplo dentro de el círculo familiar, somos lo que aprendemos en casa.",Reforma
805,"Y a las hijas que si algun día tienen hijos que los eduquen tambien para que respeten a las personas y a las autoridades y a la ley; porque violar golpear y matar es no respetar a nada ni a nadie....si violas tomas algo que no es tuyo si golpeas tomas algo que no es tuyo para maltratarlo y matar es destruir lo que no es tuyo si a esos niños y niñas no se les instruye a respetar a los demas ya sea en su propiedad o en su persona pues van a ser los proximos ladrones(as) violadores(as) y asesinos(as), asi que sea tanto para las muneres como para los hombres que no se haga distinción. Porque son la siguiente generación.",Reforma
806,Jhonny Depp analizando el vacío de supuesto mensaje contra el macho.,Reforma
807,"Y también educar a las mujeres, a los dos",Reforma
808,"Mis padres jamás me tocaron el tema y no eh hecho ninguna de estas cosas. El vacío no está en los jóvenes o niños sino en los padres de ahora que no saben educar, ni enseñar valores a sus hijos",Reforma
809,"Todo recae en VALORES!!, los valores no tiene sexo!",Reforma
810,"¿a las hijas no hay que decirles nada, según es lógica?",Reforma
811,"En la últimas décadas, el neoliberalismo dejó de promover muchos valores morales y espirituales dejando en su lugar la avidez, el individualismo,
.el egoísmo y el dios dinero como primero...",Reforma
812,"Hay una especie de conseja que dice así: “Si los padres golpean a sus esposas, los hijos lo harán con las suyas”. Y es que los consejos ayudan pero el ejemplo arrastra!!",Reforma
813,"No...es mejor darle el ejemplo de lo que es el respeto por los demás, la empatía con los otros, el amor al prójimo y lo valioso del trabajo honrado! Decir no funciona, ser ejemplo lo es todo.",Reforma
814,Y una hija?,Reforma
815,LA NADA.,Reforma
816,Así de simple,Reforma
817,"La violencia no es exclusiva del hombre, la violencia se comete por igual en ámbos únicos géneros . La consigna es NO violencia contra nadie.",Reforma
818,"El mensaje sería para los padres,",Reforma
819,entonces nosotros les decimos que violen que golpeen que maten ?,Reforma
820,Vaya a Chile y allí espere sentado 😁,Reforma
821,"Al loquillo de palacio de nacional, no le conviene sancionar a Rusia, y no quiere que ningún país intervenga en México en ningún aspecto, la razón es muy sencilla no quiere que otros países sepan todas las burradas que hecho en México.",Reforma
822,Claro que lo hara luego se aventara otra mentira en sus marrañeras diciendo que se puso firme con el discurso de la democracia y que va hacer una consulta popular Etc etc🤣🤣😂🤣😂😂😂,Reforma
823,La rata mayor de Morena!!! Es socialista!!! X eso apoya a Rusia 🇷🇺!!! El kakas,Reforma
824,"Se va a quedar con las ganas EEUU que MÉXICO sancione a RUSIA, AMLO es un admirador del DICTADOR PUTIN.",Reforma
825,La pauta que marca Claudio a sus gatos la dejan en evidencia muy fácil…,Reforma
826,"Ya brincó el gusano albino. Se había tardado. Entre los oligarcas gringos la rusofobia es un trastorno obsesivo-compul
sivo.",Reforma
827,"PUES QUE SE SIENTE PORQUE MEXICO TIENE 0 INTERVENCIÓN A LOS DEMÁS PAÍSES ENTRE LOS INDIVIDUOS COMO ENTRE LAS NACIONES EL RESPETO AL DERECHO AGENO ES ,,,,, LA PAZ",Reforma
828,"Sentado puede esperar,,,,al peje hay que obligarlo.",Reforma
829,Es que cabeza cabe es como si como si tú te llevas bien con dos vecinos y ellos se pelean no tienes porque pelear tu porque es problema entre ello,Reforma
